cluster,sys_id,library,title
3,990000875860205171,RNL,"כתאב אלאסתבצאר (קטעים מן המאמר השלישי, הרביעי והחמישי)."
3,990000875870205171,RNL,כתאב אלאסתבצאר (קטעים מן המאמר התשיעי).
3,990000875880205171,RNL,ספר המצוות ללוי בן יפת (קטע).
3,990000875900205171,RNL,ספר המצוות ללוי בן יפת.
3,990000875940205171,RNL,אלמקאלה פי אלעריות.
3,990000875980205171,RNL,ספר המצוות ליפת אבן צגיר (קטעים מן המאמר התשיעי).
3,990000876000205171,RNL,כתאב אלאנואר ואלמראקב (קטעים מן פרקים 89-89 של המאמר הששי).
3,990000877870205171,RNL,גן עדן.
3,990000877890205171,RNL,עשרה מאמרות (מאמר ראשון) : ; באור שיר השירים ומזמור קיט בתהלים עם דיונים פילוסופיים בראשי המאמרים ובסופם.
3,990000877930205171,RNL,"קול ברמה : ; ""פרוש על האדרא רבא""."
3,990000878260205171,RNL,ספר המצוות לישראל בן דניאל.
3,990000878350205171,RNL,הלכות שחיטה.
3,990000878360205171,RNL,"פרוש כתובים לרלב""ג (שיר השירים ח:ד-ח:י)."
3,990000881530205171,RNL,דרשה לחתונה.
3,990000883680205171,JTS,דרשות על התורה.
3,990000884210205171,RNL,מקמה (קטע).
3,990000884260205171,RNL,"פרוש כתובים לרד""ק (תהלים סג:ז-סה:ה; קלד:ה-קלו:א)."
3,990000885720205171,RNL,ספר מצוות קטן.
3,990000885990205171,RNL,לקוטים ברפואה.
3,990000889070205171,RNL,תורה (בראשית כז:יב-כז:לו; כט:ט-ל:א).
3,990000889310205171,RNL,אגרת אל קהלת קלעא.
3,990000889710205171,RNL,פרוש אלפא ביתא (תהלים קיט)(קטע) :.
3,990000889820205171,RNL,אלמקאלה פי אלעריות.
3,990000889830205171,RNL,אלמקאלה פי אלעריות.
3,990000890490205171,RNL,יחוס הצדיקים.
3,990000893210205171,RNL,דלאלה אלחאירין.
3,990000893220205171,RNL,על בריאת העולם (קטע).
3,990000893960205171,RNL,מאמרים : ; מאת שלום דב בר שניאורסון ושמואל שניאורסון.
3,990000894410205171,RNL,שרוט אלדבאחה (קטע).
3,990000894460205171,RNL,שרוט אלדבאחה (קטע).
3,990000894510205171,RNL,מקאלה פי אלדביחה (קטעים).
3,990000894530205171,RNL,מכתצר כתאב אלאנואר.
3,990000894540205171,RNL,מקאלה פי אלדביחה (קטעים).
3,990000894550205171,RNL,מקאלה פי אלדביחה (קטעים).
3,990000894560205171,RNL,מקאלה פי אלדביחה (קטעים).
3,990000894570205171,RNL,שרוט אלדבאחה.
3,990000894580205171,RNL,מקאלה פי אלדביחה (קטעים).
3,990000894600205171,RNL,ספר המצוות ללוי בן יפת : ; על ירושות.
3,990000894610205171,RNL,כתאב אלאנואר ואלמראקב.
3,990000895680205171,RNL,"תנ""ך."
3,990000898950205171,RNL,"נביאים (שמואל א יז:א-כ:ז, קטעים)."
3,990000898960205171,RNL,כתובים (תהלים יד:ב-יח:מ).
3,990000899250205171,RNL,דלאלה אלחאירין (קטע).
3,990000899370205171,RNL,"חבור על ""עשק""."
3,990000899500205171,RNL,שרוט אלדבאחה (קטע).
3,990000899510205171,RNL,שרוט אלדבאחה (קטע).
3,990000899540205171,RNL,שרוט אלדבאחה (קטע).
3,990000899590205171,RNL,ספר המצוות ללוי בן יפת.
3,990000899620205171,RNL,מקאלה פי אלדביחה.
3,990000899640205171,RNL,מקאלה פי אלדביחה (קטעים).
3,990000899680205171,RNL,מקאלה פי אלדביחה (קטעים).
3,990000899690205171,RNL,מקאלה פי אלדביחה (קטעים).
