System ID,Shelfmark Text,Issue,Details
990053476760205171,"MS heb. f.52/37 | Ms. heb. f. 52.37 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.37",NO_ID_LINKED,Field is empty
990053477200205171,"MS heb. f.52/81 | Ms. heb. f. 52.81 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.81",NO_ID_LINKED,Field is empty
990053477390205171,"MS heb. f.53/5 | Ms. heb. f. 53.5 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.5",NO_ID_LINKED,Field is empty
990053461360205171,"MS heb. f.7/64 | Ms. heb. f. 7.64 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.64",NO_ID_LINKED,Field is empty
990053477020205171,"MS heb. f.52/63 | Ms. heb. f. 52.63 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.63",NO_ID_LINKED,Field is empty
990053476850205171,"MS heb. f.52/46 | Ms. heb. f. 52.46 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.46",NO_ID_LINKED,Field is empty
990053460550205171,"MS heb. f.5/1 | Ms. heb. f. 5.1 | The Bodleian Libraries, University of Oxford Ms. heb. f. 5.1",NO_ID_LINKED,Field is empty
990053459750205171,"MS heb. e.115/9 | Ms. heb. e. 115.9 | The Bodleian Libraries, University of Oxford Ms. heb. e. 115.9",NO_ID_LINKED,Field is empty
990053459930205171,"MS heb. e.115/27 | Ms. heb. e. 115.27 | The Bodleian Libraries, University of Oxford Ms. heb. e. 115.27",NO_ID_LINKED,Field is empty
990053492960205171,"MS heb. g.14/35 | Ms. heb. g. 14.35 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.35",NO_ID_LINKED,Field is empty
990053476940205171,"MS heb. f.52/55 | Ms. heb. f. 52.55 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.55",NO_ID_LINKED,Field is empty
990053477570205171,"MS heb. f.53/23 | Ms. heb. f. 53.23 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.23",NO_ID_LINKED,Field is empty
997008739657805171,"MS Heb. C.64/12 | Ms. heb. c. 64.12 | The Bodleian Libraries, University of Oxford Ms. heb. c. 64.12",NO_ID_LINKED,Field is empty
990053468480205171,"MS heb. f.31/16 | Ms. heb. f. 31.16 | The Bodleian Libraries, University of Oxford Ms. heb. f. 31.16",NO_ID_LINKED,Field is empty
990053462990205171,"MS heb. f.20/14 | Ms. heb. f. 20.14 | The Bodleian Libraries, University of Oxford Ms. heb. f. 20.14",NO_ID_LINKED,Field is empty
990053632180205171,"MS heb. e.47/9 | Ms. heb. e. 47.9 | The Bodleian Libraries, University of Oxford Ms. heb. e. 47.9",NO_ID_LINKED,Field is empty
990053632360205171,"MS heb. e.50/1 | Ms. heb. e. 50.1 | The Bodleian Libraries, University of Oxford Ms. heb. e. 50.1",NO_ID_LINKED,Field is empty
997008739659605171,"MS Heb. c.72/10 | Ms. heb. c. 72.10 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.10",NO_ID_LINKED,Field is empty
990053492690205171,"MS heb. g.14/8 | Ms. heb. g. 14.8 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.8",NO_ID_LINKED,Field is empty
990053460370205171,"MS heb. f.3/12 | Ms. heb. f. 3.12 | The Bodleian Libraries, University of Oxford Ms. heb. f. 3.12",NO_ID_LINKED,Field is empty
990053477660205171,"MS heb. f.53/32 | Ms. heb. f. 53.32 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.32",NO_ID_LINKED,Field is empty
990053492780205171,"MS heb. g.14/17 | Ms. heb. g. 14.17 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.17",NO_ID_LINKED,Field is empty
990053460280205171,"MS heb. f.3/3 | Ms. heb. f. 3.3 | The Bodleian Libraries, University of Oxford Ms. heb. f. 3.3",NO_ID_LINKED,Field is empty
990053460000205171,"MS heb. f.2/4 | Ms. heb. f. 2.4 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.4",NO_ID_LINKED,Field is empty
990053461900205171,"MS heb. f.7*/5 | Ms. heb. f. 7*.5 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.5",NO_ID_LINKED,Field is empty
990053460190205171,"MS heb. f.2/23 | Ms. heb. f. 2.23 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.23",NO_ID_LINKED,Field is empty
997008739662205171,"MS Heb. c.72/49 | Ms. heb. c. 72.49 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.49",NO_ID_LINKED,Field is empty
990053462090205171,"MS heb. f.7*/24 | Ms. heb. f. 7*.24 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.24",NO_ID_LINKED,Field is empty
990053477670205171,"MS heb. f.53/33 | Ms. heb. f. 53.33 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.33",NO_ID_LINKED,Field is empty
990053460560205171,"MS heb. f.5/2 | Ms. heb. f. 5.2 | The Bodleian Libraries, University of Oxford Ms. heb. f. 5.2",NO_ID_LINKED,Field is empty
990053462180205171,"MS heb. f.7*/33 | Ms. heb. f. 7*.33 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.33",NO_ID_LINKED,Field is empty
990053461370205171,"MS heb. f.7/65 | Ms. heb. f. 7.65 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.65",NO_ID_LINKED,Field is empty
990053461640205171,"MS heb. f.7/92 | Ms. heb. f. 7.92 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.92",NO_ID_LINKED,Field is empty
990053478110205171,"MS heb. f.53/77 | Ms. heb. f. 53.77 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.77",NO_ID_LINKED,Field is empty
990053478200205171,"MS heb. f.53/86 | Ms. heb. f. 53.86 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.86",NO_ID_LINKED,Field is empty
990053477300205171,"MS heb. f.52/91 | Ms. heb. f. 52.91 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.91",NO_ID_LINKED,Field is empty
990053468490205171,"MS heb. f.31/17 | Ms. heb. f. 31.17 | The Bodleian Libraries, University of Oxford Ms. heb. f. 31.17",NO_ID_LINKED,Field is empty
990053460920205171,"MS heb. f.7/20 | Ms. heb. f. 7.20 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.20",NO_ID_LINKED,Field is empty
990053461910205171,"MS heb. f.7*/6 | Ms. heb. f. 7*.6 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.6",NO_ID_LINKED,Field is empty
990053477120205171,"MS heb. f.52/73 | Ms. heb. f. 52.73 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.73",NO_ID_LINKED,Field is empty
990053477210205171,"MS heb. f.52/82 | Ms. heb. f. 52.82 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.82",NO_ID_LINKED,Field is empty
990053478020205171,"MS heb. f.53/68 | Ms. heb. f. 53.68 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.68",NO_ID_LINKED,Field is empty
990053461730205171,"MS heb. f.7/101 | Ms. heb. f. 7.101 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.101",NO_ID_LINKED,Field is empty
990053492880205171,"MS heb. g.14/27 | Ms. heb. g. 14.27 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.27",NO_ID_LINKED,Field is empty
990053476680205171,"MS heb. f.52/29 | Ms. heb. f. 52.29 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.29",NO_ID_LINKED,Field is empty
997008739772105171,"MS heb. f.111 | Ms. heb. f. 111 | The Bodleian Libraries, University of Oxford Ms. heb. f. 111",NO_ID_LINKED,Field is empty
990053461280205171,"MS heb. f.7/56 | Ms. heb. f. 7.56 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.56",NO_ID_LINKED,Field is empty
990053476950205171,"MS heb. f.52/56 | Ms. heb. f. 52.56 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.56",NO_ID_LINKED,Field is empty
990053460650205171,"MS heb. f.6/3 | Ms. heb. f. 6.3 | The Bodleian Libraries, University of Oxford Ms. heb. f. 6.3",NO_ID_LINKED,Field is empty
997008739657905171,"MS Heb. C.64/11 | Ms. heb. c. 64.11 | The Bodleian Libraries, University of Oxford Ms. heb. c. 64.11",NO_ID_LINKED,Field is empty
990053461460205171,"MS heb. f.7/74 | Ms. heb. f. 7.74 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.74",NO_ID_LINKED,Field is empty
990053476860205171,"MS heb. f.52/47 | Ms. heb. f. 52.47 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.47",NO_ID_LINKED,Field is empty
990053460740205171,"MS heb. f.7/2 | Ms. heb. f. 7.2 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.2",NO_ID_LINKED,Field is empty
990053460830205171,"MS heb. f.7/11 | Ms. heb. f. 7.11 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.11",NO_ID_LINKED,Field is empty
990053477940205171,"MS heb. f.53/60 | Ms. heb. f. 53.60 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.60",NO_ID_LINKED,Field is empty
990053477490205171,"MS heb. f.53/15 | Ms. heb. f. 53.15 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.15",NO_ID_LINKED,Field is empty
990053477580205171,"MS heb. f.53/24 | Ms. heb. f. 53.24 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.24",NO_ID_LINKED,Field is empty
990053459670205171,"MS heb. e.115/1 | Ms. heb. e. 115.1 | The Bodleian Libraries, University of Oxford Ms. heb. e. 115.1",NO_ID_LINKED,Field is empty
997008739658805171,"MS Heb. C.64/2 | Ms. heb. c. 64.2 | The Bodleian Libraries, University of Oxford Ms. heb. c. 64.2",NO_ID_LINKED,Field is empty
990053477760205171,"MS heb. f.53/42 | Ms. heb. f. 53.42 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.42",NO_ID_LINKED,Field is empty
990053477850205171,"MS heb. f.53/51 | Ms. heb. f. 53.51 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.51",NO_ID_LINKED,Field is empty
990053476590205171,"MS heb. f.52/20 | Ms. heb. f. 52.20 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.20",NO_ID_LINKED,Field is empty
990053476770205171,"MS heb. f.52/38 | Ms. heb. f. 52.38 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.38",NO_ID_LINKED,Field is empty
990053461820205171,"MS heb. f.7/110 | Ms. heb. f. 7.110 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.110",NO_ID_LINKED,Field is empty
990053398740205171,"MS heb. c.27/94 | Ms. heb. c. 27.94 | The Bodleian Libraries, University of Oxford Ms. heb. c. 27.94",NO_ID_LINKED,Field is empty
990053477030205171,"MS heb. f.52/64 | Ms. heb. f. 52.64 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.64",NO_ID_LINKED,Field is empty
990053476400205171,"MS heb. f.52/1 | Ms. heb. f. 52.1 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.1",NO_ID_LINKED,Field is empty
990053461190205171,"MS heb. f.7/47 | Ms. heb. f. 7.47 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.47",NO_ID_LINKED,Field is empty
990053492970205171,"MS heb. g.14/36 | Ms. heb. g. 14.36 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.36",NO_ID_LINKED,Field is empty
990053626070205171,"MS heb. d.46/154 | Ms. heb. d. 46.154 | The Bodleian Libraries, University of Oxford Ms. heb. d. 46.154",NO_ID_LINKED,Field is empty
990053461550205171,"MS heb. f.7/83 | Ms. heb. f. 7.83 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.83",NO_ID_LINKED,Field is empty
997008739665005171,"MS Heb. c.72/18 | Ms. heb. c. 72.18 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.18",NO_ID_LINKED,Field is empty
990053461000205171,"MS heb. f.7/28 | Ms. heb. f. 7.28 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.28",NO_ID_LINKED,Field is empty
990053459940205171,"MS heb. e.115/28 | Ms. heb. e. 115.28 | The Bodleian Libraries, University of Oxford Ms. heb. e. 115.28",NO_ID_LINKED,Field is empty
990053632370205171,"MS heb. e.50/2 | Ms. heb. e. 50.2 | The Bodleian Libraries, University of Oxford Ms. heb. e. 50.2",NO_ID_LINKED,Field is empty
990053462900205171,"MS heb. f.20/5 | Ms. heb. f. 20.5 | The Bodleian Libraries, University of Oxford Ms. heb. f. 20.5",NO_ID_LINKED,Field is empty
990053413300205171,"MS heb. d.51/153 | Ms. heb. d. 51.153 | The Bodleian Libraries, University of Oxford Ms. heb. d. 51.153",NO_ID_LINKED,Field is empty
990053460100205171,"MS heb. f.2/14 | Ms. heb. f. 2.14 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.14",NO_ID_LINKED,Field is empty
997008739663205171,"MS Heb. c.72/39 | Ms. heb. c. 72.39 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.39",NO_ID_LINKED,Field is empty
990053460290205171,"MS heb. f.3/4 | Ms. heb. f. 3.4 | The Bodleian Libraries, University of Oxford Ms. heb. f. 3.4",NO_ID_LINKED,Field is empty
990053460470205171,"MS heb. f.3/22 | Ms. heb. f. 3.22 | The Bodleian Libraries, University of Oxford Ms. heb. f. 3.22",NO_ID_LINKED,Field is empty
990053460010205171,"MS heb. f.2/5 | Ms. heb. f. 2.5 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.5",NO_ID_LINKED,Field is empty
997008739662305171,"MS Heb. c.72/48 | Ms. heb. c. 72.48 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.48",NO_ID_LINKED,Field is empty
990053460380205171,"MS heb. f.3/13 | Ms. heb. f. 3.13 | The Bodleian Libraries, University of Oxford Ms. heb. f. 3.13",NO_ID_LINKED,Field is empty
990053461560205171,"MS heb. f.7/84 | Ms. heb. f. 7.84 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.84",NO_ID_LINKED,Field is empty
990053461920205171,"MS heb. f.7*/7 | Ms. heb. f. 7*.7 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.7",NO_ID_LINKED,Field is empty
990053459950205171,"MS heb. e.115/29 | Ms. heb. e. 115.29 | The Bodleian Libraries, University of Oxford Ms. heb. e. 115.29",NO_ID_LINKED,Field is empty
990053459770205171,"MS heb. e.115/11 | Ms. heb. e. 115.11 | The Bodleian Libraries, University of Oxford Ms. heb. e. 115.11",NO_ID_LINKED,Field is empty
990053492980205171,"MS heb. g.14/37 | Ms. heb. g. 14.37 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.37",NO_ID_LINKED,Field is empty
990053492890205171,"MS heb. g.14/28 | Ms. heb. g. 14.28 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.28",NO_ID_LINKED,Field is empty
990053477950205171,"MS heb. f.53/61 | Ms. heb. f. 53.61 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.61",NO_ID_LINKED,Field is empty
997008739663305171,"MS Heb. c.72/38 | Ms. heb. c. 72.38 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.38",NO_ID_LINKED,Field is empty
990053477860205171,"MS heb. f.53/52 | Ms. heb. f. 53.52 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.52",NO_ID_LINKED,Field is empty
990053461740205171,"MS heb. f.7/102 | Ms. heb. f. 7.102 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.102",NO_ID_LINKED,Field is empty
990053477770205171,"MS heb. f.53/43 | Ms. heb. f. 53.43 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.43",NO_ID_LINKED,Field is empty
990053478210205171,"MS heb. f.53/87 | Ms. heb. f. 53.87 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.87",NO_ID_LINKED,Field is empty
997008739662405171,"MS Heb. c.72/47 | Ms. heb. c. 72.47 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.47",NO_ID_LINKED,Field is empty
990053461010205171,"MS heb. f.7/29 | Ms. heb. f. 7.29 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.29",NO_ID_LINKED,Field is empty
990053461470205171,"MS heb. f.7/75 | Ms. heb. f. 7.75 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.75",NO_ID_LINKED,Field is empty
997008739664205171,"MS Heb. c.72/28 | Ms. heb. c. 72.28 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.28",NO_ID_LINKED,Field is empty
997008739772205171,"MS heb. f.98 | Ms. heb. f. 98 | The Bodleian Libraries, University of Oxford Ms. heb. f. 98",NO_ID_LINKED,Field is empty
990053477400205171,"MS heb. f.53/6 | Ms. heb. f. 53.6 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.6",NO_ID_LINKED,Field is empty
990053478300205171,"MS heb. f.53/96 | Ms. heb. f. 53.96 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.96",NO_ID_LINKED,Field is empty
990053476870205171,"MS heb. f.52/48 | Ms. heb. f. 52.48 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.48",NO_ID_LINKED,Field is empty
990053477310205171,"MS heb. f.52/92 | Ms. heb. f. 52.92 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.92",NO_ID_LINKED,Field is empty
990053461830205171,"MS heb. f.7/111 | Ms. heb. f. 7.111 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.111",NO_ID_LINKED,Field is empty
990053476780205171,"MS heb. f.52/39 | Ms. heb. f. 52.39 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.39",NO_ID_LINKED,Field is empty
990053460840205171,"MS heb. f.7/12 | Ms. heb. f. 7.12 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.12",NO_ID_LINKED,Field is empty
990053461650205171,"MS heb. f.7/93 | Ms. heb. f. 7.93 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.93",NO_ID_LINKED,Field is empty
990053460660205171,"MS heb. f.6/4 | Ms. heb. f. 6.4 | The Bodleian Libraries, University of Oxford Ms. heb. f. 6.4",NO_ID_LINKED,Field is empty
990053460750205171,"MS heb. f.7/3 | Ms. heb. f. 7.3 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.3",NO_ID_LINKED,Field is empty
990053477220205171,"MS heb. f.52/83 | Ms. heb. f. 52.83 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.83",NO_ID_LINKED,Field is empty
990053476960205171,"MS heb. f.52/57 | Ms. heb. f. 52.57 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.57",NO_ID_LINKED,Field is empty
990053462000205171,"MS heb. f.7*/15 | Ms. heb. f. 7*.15 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.15",NO_ID_LINKED,Field is empty
990053477680205171,"MS heb. f.53/34 | Ms. heb. f. 53.34 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.34",NO_ID_LINKED,Field is empty
990053476410205171,"MS heb. f.52/2 | Ms. heb. f. 52.2 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.2",NO_ID_LINKED,Field is empty
990053476690205171,"MS heb. f.52/30 | Ms. heb. f. 52.30 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.30",NO_ID_LINKED,Field is empty
990053478030205171,"MS heb. f.53/69 | Ms. heb. f. 53.69 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.69",NO_ID_LINKED,Field is empty
990053398750205171,"MS heb. c.27/95 | Ms. heb. c. 27.95 | The Bodleian Libraries, University of Oxford Ms. heb. c. 27.95",NO_ID_LINKED,Field is empty
990053477130205171,"MS heb. f.52/74 | Ms. heb. f. 52.74 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.74",NO_ID_LINKED,Field is empty
990053477590205171,"MS heb. f.53/25 | Ms. heb. f. 53.25 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.25",NO_ID_LINKED,Field is empty
990053478120205171,"MS heb. f.53/78 | Ms. heb. f. 53.78 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.78",NO_ID_LINKED,Field is empty
990053460570205171,"MS heb. f.5/3 | Ms. heb. f. 5.3 | The Bodleian Libraries, University of Oxford Ms. heb. f. 5.3",NO_ID_LINKED,Field is empty
990053460930205171,"MS heb. f.7/21 | Ms. heb. f. 7.21 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.21",NO_ID_LINKED,Field is empty
990053461290205171,"MS heb. f.7/57 | Ms. heb. f. 7.57 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.57",NO_ID_LINKED,Field is empty
990053461380205171,"MS heb. f.7/66 | Ms. heb. f. 7.66 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.66",NO_ID_LINKED,Field is empty
990053461100205171,"MS heb. f.7/38 | Ms. heb. f. 7.38 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.38",NO_ID_LINKED,Field is empty
997008739665105171,"MS Heb. c.72/13 | Ms. heb. c. 72.13 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.13",NO_ID_LINKED,Field is empty
990053477040205171,"MS heb. f.52/65 | Ms. heb. f. 52.65 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.65",NO_ID_LINKED,Field is empty
990053468400205171,"MS heb. f.31/8 | Ms. heb. f. 31.8 | The Bodleian Libraries, University of Oxford Ms. heb. f. 31.8",NO_ID_LINKED,Field is empty
990053462910205171,"MS heb. f.20/6 | Ms. heb. f. 20.6 | The Bodleian Libraries, University of Oxford Ms. heb. f. 20.6",NO_ID_LINKED,Field is empty
990053632100205171,"MS heb. e.47/1 | Ms. heb. e. 47.1 | The Bodleian Libraries, University of Oxford Ms. heb. e. 47.1",NO_ID_LINKED,Field is empty
990053632380205171,"MS heb. e.50/3 | Ms. heb. e. 50.3 | The Bodleian Libraries, University of Oxford Ms. heb. e. 50.3",NO_ID_LINKED,Field is empty
990053426460205171,"MS heb. e.22/1 | Ms. heb. e. 22.1 | The Bodleian Libraries, University of Oxford Ms. heb. e. 22.1",NO_ID_LINKED,Field is empty
990053413310205171,"MS heb. d.51/154 | Ms. heb. d. 51.154 | The Bodleian Libraries, University of Oxford Ms. heb. d. 51.154",NO_ID_LINKED,Field is empty
997008739658905171,"MS Heb. C.64/1 | Ms. heb. c. 64.1 | The Bodleian Libraries, University of Oxford Ms. heb. c. 64.1",NO_ID_LINKED,Field is empty
990053460200205171,"MS heb. f.2/24 | Ms. heb. f. 2.24 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.24",NO_ID_LINKED,Field is empty
990053460020205171,"MS heb. f.2/6 | Ms. heb. f. 2.6 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.6",NO_ID_LINKED,Field is empty
990053460480205171,"MS heb. f.3/23 | Ms. heb. f. 3.23 | The Bodleian Libraries, University of Oxford Ms. heb. f. 3.23",NO_ID_LINKED,Field is empty
990053460110205171,"MS heb. f.2/15 | Ms. heb. f. 2.15 | The Bodleian Libraries, University of Oxford Ms. heb. f. 2.15",NO_ID_LINKED,Field is empty
990053492700205171,"MS heb. g.14/9 | Ms. heb. g. 14.9 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.9",NO_ID_LINKED,Field is empty
990053477690205171,"MS heb. f.53/35 | Ms. heb. f. 53.35 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.35",NO_ID_LINKED,Field is empty
990053477780205171,"MS heb. f.53/44 | Ms. heb. f. 53.44 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.44",NO_ID_LINKED,Field is empty
990053478040205171,"MS heb. f.53/70 | Ms. heb. f. 53.70 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.70",NO_ID_LINKED,Field is empty
990053478310205171,"MS heb. f.53/97 | Ms. heb. f. 53.97 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.97",NO_ID_LINKED,Field is empty
990053461110205171,"MS heb. f.7/39 | Ms. heb. f. 7.39 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.39",NO_ID_LINKED,Field is empty
990053461750205171,"MS heb. f.7/103 | Ms. heb. f. 7.103 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.103",NO_ID_LINKED,Field is empty
990053462010205171,"MS heb. f.7*/16 | Ms. heb. f. 7*.16 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7*.16",NO_ID_LINKED,Field is empty
997008739662505171,"MS Heb. c.72/46 | Ms. heb. c. 72.46 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.46",NO_ID_LINKED,Field is empty
990053477960205171,"MS heb. f.53/62 | Ms. heb. f. 53.62 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.62",NO_ID_LINKED,Field is empty
990053477140205171,"MS heb. f.52/75 | Ms. heb. f. 52.75 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.75",NO_ID_LINKED,Field is empty
990053477500205171,"MS heb. f.53/16 | Ms. heb. f. 53.16 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.16",NO_ID_LINKED,Field is empty
990053436000205171,"MS heb. e.39/179 | Ms. heb. e. 39.179 | The Bodleian Libraries, University of Oxford Ms. heb. e. 39.179",NO_ID_LINKED,Field is empty
990053461480205171,"MS heb. f.7/76 | Ms. heb. f. 7.76 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.76",NO_ID_LINKED,Field is empty
990053477230205171,"MS heb. f.52/84 | Ms. heb. f. 52.84 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.84",NO_ID_LINKED,Field is empty
997008739663405171,"MS Heb. c.72/37 | Ms. heb. c. 72.37 | The Bodleian Libraries, University of Oxford Ms. heb. c. 72.37",NO_ID_LINKED,Field is empty
997008739658005171,"MS Heb. C.64/10 | Ms. heb. c. 64.10 | The Bodleian Libraries, University of Oxford Ms. heb. c. 64.10",NO_ID_LINKED,Field is empty
990053477320205171,"MS heb. f.52/93 | Ms. heb. f. 52.93 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.93",NO_ID_LINKED,Field is empty
990053398760205171,"MS heb. c.27/96 | Ms. heb. c. 27.96 | The Bodleian Libraries, University of Oxford Ms. heb. c. 27.96",NO_ID_LINKED,Field is empty
990053461570205171,"MS heb. f.7/85 | Ms. heb. f. 7.85 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.85",NO_ID_LINKED,Field is empty
990053460940205171,"MS heb. f.7/22 | Ms. heb. f. 7.22 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.22",NO_ID_LINKED,Field is empty
990053492800205171,"MS heb. g.14/19 | Ms. heb. g. 14.19 | The Bodleian Libraries, University of Oxford Ms. heb. g. 14.19",NO_ID_LINKED,Field is empty
990053461660205171,"MS heb. f.7/94 | Ms. heb. f. 7.94 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.94",NO_ID_LINKED,Field is empty
990053460760205171,"MS heb. f.7/4 | Ms. heb. f. 7.4 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.4",NO_ID_LINKED,Field is empty
990053461020205171,"MS heb. f.7/30 | Ms. heb. f. 7.30 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.30",NO_ID_LINKED,Field is empty
990053460850205171,"MS heb. f.7/13 | Ms. heb. f. 7.13 | The Bodleian Libraries, University of Oxford Ms. heb. f. 7.13",NO_ID_LINKED,Field is empty
990053478130205171,"MS heb. f.53/79 | Ms. heb. f. 53.79 | The Bodleian Libraries, University of Oxford Ms. heb. f. 53.79",NO_ID_LINKED,Field is empty
990053476790205171,"MS heb. f.52/40 | Ms. heb. f. 52.40 | The Bodleian Libraries, University of Oxford Ms. heb. f. 52.40",NO_ID_LINKED,Field is empty
